"Language","domain","Stimulus.code","simpson.diversityIndex","shannon.diversityIndex","N","BnL.diversityIndex","mean.number.of.words"
"Mian","colour","colour.5BG 8/4",0.833333333333333,0.286835983056161,2,29,1.33333333333333
"Mian","colour","colour.5G 2/6",0.46969696969697,0.823959216501082,3,25,1.16666666666667
"Mian","colour","colour.5G 4/10",0.833333333333333,0.286835983056161,2,29,1.08333333333333
"Mian","colour","colour.5G 6/10",0.833333333333333,0.286835983056161,2,29,1.16666666666667
"Mian","colour","colour.5G 8/6",0.833333333333333,0.286835983056161,2,29,1.5
"Mian","colour","colour.5GY 2/2",0.439393939393939,0.983087758574785,4,24,1.08333333333333
"Mian","colour","colour.5GY 4/8",0.409090909090909,0.887694275799104,3,24,1.41666666666667
"Mian","colour","colour.5GY 6/10",0.833333333333333,0.286835983056161,2,29,1.41666666666667
"Mian","colour","colour.5GY 8/10",0.409090909090909,0.887694275799104,3,24,1.33333333333333
"Mian","colour","colour.5P 2/8",0.166666666666667,1.58109375017182,6,18,1.66666666666667
"Mian","colour","colour.5P 4/12",0.25,1.2130075659799,4,20,1.25
"Mian","colour","colour.5P 6/8",0.305555555555556,1.14905969697062,4,21,1.55555555555556
"Mian","colour","colour.5P 8/4",0.654545454545455,0.600166073159646,3,26,1.09090909090909
"Mian","colour","colour.5PB 2/8",0.590909090909091,0.562335144618808,2,27,1.08333333333333
"Mian","colour","colour.5PB 4/12",0.681818181818182,0.566085738959629,3,27,1.08333333333333
"Mian","colour","colour.5PB 6/10",0.681818181818182,0.566085738959629,3,27,1.58333333333333
"Mian","colour","colour.5PB 8/6",0.378787878787879,0.918427784993098,3,23,1.58333333333333
"Mian","colour","colour.5R 2/8",0.2,1.54030582522652,6,19,1.36363636363636
"Mian","colour","colour.5R 4/14",1,0,1,31,1.08333333333333
"Mian","colour","colour.5R 6/12",0.696969696969697,0.450561208866305,2,28,1.16666666666667
"Mian","colour","colour.5R 8/6",0.194444444444444,1.42706104338072,5,19,1.77777777777778
"Mian","colour","colour.5RP 2/8",0.194444444444444,1.42706104338072,5,19,1.66666666666667
"Mian","colour","colour.5RP 4/12",0.654545454545455,0.600166073159646,3,26,1.18181818181818
"Mian","colour","colour.5RP 6/12",1,0,1,30,1.36363636363636
"Mian","colour","colour.5RP 8/6",0.355555555555556,0.943348392329039,3,22,1.9
"Mian","colour","colour.5Y 2/2",0.681818181818182,0.566085738959629,3,27,1.08333333333333
"Mian","colour","colour.5Y 4/6",0.166666666666667,1.46481638489081,5,18,1.22222222222222
"Mian","colour","colour.5Y 6/10",0.654545454545455,0.600166073159646,3,26,1.27272727272727
"Mian","colour","colour.5Y 8/14",1,0,1,31,1
"Mian","colour","colour.5YR 2/4",0.0888888888888889,1.83437197028162,7,16,1.3
"Mian","colour","colour.5YR 4/8",0.111111111111111,1.67698777432242,6,17,1.22222222222222
"Mian","colour","colour.5YR 6/14",0.696969696969697,0.450561208866305,2,28,1.08333333333333
"Mian","colour","colour.5YR 8/8",0.527272727272727,0.759547391474863,3,25,1.18181818181818
"Mian","shape","shape.2 circles",0.136363636363636,1.67623493913473,6,18,1.25
"Mian","shape","shape.2 cubes",0.509090909090909,0.885574151576672,4,24,1.09090909090909
"Mian","shape","shape.2 spheres",0.166666666666667,1.6987829895138,7,18,1.41666666666667
"Mian","shape","shape.2 triangles",0.444444444444444,0.848685557726417,3,23,1
"Mian","shape","shape.3 cones",0.533333333333333,0.610864302054894,2,25,1.3
"Mian","shape","shape.3 elipses",0.333333333333333,1.23426786607908,5,22,1.08333333333333
"Mian","shape","shape.3 squares",0.0606060606060606,2.09472904752765,9,14,1.16666666666667
"Mian","shape","shape.circle",0.236363636363636,1.2882523050229,4,21,1.09090909090909
"Mian","shape","shape.cone",0.466666666666667,0.673011667009257,2,24,1.1
"Mian","shape","shape.cube",0.466666666666667,0.940447988655326,4,23,1
"Mian","shape","shape.cylinder",0.111111111111111,1.67698777432242,6,17,1
"Mian","shape","shape.elipse",0.106060606060606,1.74815545724768,6,17,1.08333333333333
"Mian","shape","shape.elipsoid",0.218181818181818,1.41427906512471,5,20,1.09090909090909
"Mian","shape","shape.flower",0.266666666666667,1.19354960409813,4,20,1
"Mian","shape","shape.rectangle",0.163636363636364,1.59416669911802,6,18,1.27272727272727
"Mian","shape","shape.rectangle 3D",0.654545454545455,0.600166073159646,3,26,1.27272727272727
"Mian","shape","shape.sphere",0.106060606060606,1.82007597536062,7,16,1
"Mian","shape","shape.square",0.272727272727273,1.31437384300695,5,21,1.08333333333333
"Mian","shape","shape.star",0.833333333333333,0.286835983056161,2,29,1
"Mian","shape","shape.triangle",0.111111111111111,1.67698777432242,6,17,1.11111111111111
"Mian","smell","smell.banana",0,2.30258509299405,10,11,1.4
"Mian","smell","smell.chocolate",0.0555555555555556,1.88915916375402,7,15,1.88888888888889
"Mian","smell","smell.cinnamon",0.0555555555555556,1.88915916375402,7,15,1
"Mian","smell","smell.gasoline",0.0555555555555556,1.88915916375402,7,15,1.77777777777778
"Mian","smell","smell.lemon",0.214285714285714,1.38629436111989,5,19,1.25
"Mian","smell","smell.onion",0,2.19722457733622,9,12,1.77777777777778
"Mian","smell","smell.paint thinner",0.0222222222222222,2.16395565688206,9,13,1.4
"Mian","smell","smell.pineapple",0.0888888888888889,1.83437197028162,7,16,1.4
"Mian","smell","smell.rose",0.277777777777778,1.30309240376172,5,20,1.66666666666667
"Mian","smell","smell.smoke",0,2.07944154167984,8,13,1.25
"Mian","smell","smell.soap",0.0888888888888889,1.83437197028162,7,16,1.7
"Mian","smell","smell.turpentine",0.0222222222222222,2.16395565688206,9,13,1.3
"Mian","sound","sound.sound.loud-down.3a",0.4,1.03356205420682,4,23,1.27272727272727
"Mian","sound","sound.sound.loud-down.3b",0.290909090909091,1.2945451658449,5,21,1.09090909090909
"Mian","sound","sound.sound.loud-down.6a",0.242424242424242,1.47350238508065,6,20,1.83333333333333
"Mian","sound","sound.sound.loud-down.6b",0.333333333333333,1.23426786607908,5,22,1.83333333333333
"Mian","sound","sound.sound.loud-up.10a",0.151515151515152,1.63263092715435,6,18,1.41666666666667
"Mian","sound","sound.sound.loud-up.10b",0.181818181818182,1.58325845942048,6,19,1.5
"Mian","sound","sound.sound.loud-up.1a",0.25,1.21488965394912,4,20,1.22222222222222
"Mian","sound","sound.sound.loud-up.1b",0.194444444444444,1.42706104338072,5,19,1.33333333333333
"Mian","sound","sound.sound.pitch-down.5a",0.155555555555556,1.50478828368119,5,18,1.1
"Mian","sound","sound.sound.pitch-down.5b",0.177777777777778,1.47080847632211,5,19,1
"Mian","sound","sound.sound.pitch-down.8a",0.127272727272727,1.76776147228933,7,17,1.27272727272727
"Mian","sound","sound.sound.pitch-down.8b",0.181818181818182,1.66633258532833,7,18,1.36363636363636
"Mian","sound","sound.sound.pitch-up.2a",0.155555555555556,1.50478828368119,5,18,1.1
"Mian","sound","sound.sound.pitch-up.2b",0.138888888888889,1.52295506753132,5,18,1.22222222222222
"Mian","sound","sound.sound.pitch-up.9a",0.163636363636364,1.51570795208571,5,19,1.18181818181818
"Mian","sound","sound.sound.pitch-up.9b",0.121212121212121,1.79175946922805,7,17,1.5
"Mian","sound","sound.sound.tempo.4a",0.0888888888888889,1.83437197028162,7,16,1.4
"Mian","sound","sound.sound.tempo.4b",0,2.30258509299405,10,11,1.9
"Mian","sound","sound.sound.tempo.7a",0.0757575757575758,1.97920451743432,8,15,1.66666666666667
"Mian","sound","sound.sound.tempo.7b",0.0909090909090909,1.93560050545395,8,15,1.83333333333333
"Mian","touch","touch.beads",0.0909090909090909,1.84622021932163,7,16,1
"Mian","touch","touch.cork",0.333333333333333,1.23426786607908,5,22,1.16666666666667
"Mian","touch","touch.curved ridges (wide spacing)",0.672727272727273,0.474139313057837,2,27,1
"Mian","touch","touch.feather",0.2,1.54030582522652,6,19,1.27272727272727
"Mian","touch","touch.felt",0.0454545454545455,2.13833305950803,9,13,1.08333333333333
"Mian","touch","touch.fur (synthetic)",0.151515151515152,1.63263092715435,6,18,1.16666666666667
"Mian","touch","touch.jagged (fabric)",0.181818181818182,1.58325845942048,6,19,1.08333333333333
"Mian","touch","touch.plastic (sheet)",0.318181818181818,1.3497923961724,6,21,1.25
"Mian","touch","touch.rubber (yoga mat)",0.681818181818182,0.566085738959629,3,27,1.16666666666667
"Mian","touch","touch.straight ridges (small spacing)",0.439393939393939,0.983087758574785,4,24,1.08333333333333
"Semai","colour","colour.10B 2/6",0.355555555555556,0.943348392329039,3,22,6.2
"Semai","colour","colour.10B 4/10",0.444444444444444,0.693147180559945,2,23,4.1
"Semai","colour","colour.10B 6/10",0.4,0.89794572485678,3,23,6.4
"Semai","colour","colour.10B 8/6",0.333333333333333,0.964962923007428,3,21,4.77777777777778
"Semai","colour","colour.10BG 2/6",0.288888888888889,1.16828245017656,4,21,6.1
"Semai","colour","colour.10BG 4/6",0.311111111111111,1.02965301406457,3,22,6.6
"Semai","colour","colour.10BG 6/8",0.466666666666667,0.673011667009257,2,24,4.2
"Semai","colour","colour.10BG 8/4",0.355555555555556,0.943348392329039,3,22,4.4
"Semai","colour","colour.10G 2/6",0.288888888888889,1.16828245017656,4,21,5.9
"Semai","colour","colour.10G 4/10",0.488888888888889,0.801818552543337,3,24,4
"Semai","colour","colour.10G 6/10",0.533333333333333,0.610864302054894,2,25,3.7
"Semai","colour","colour.10G 8/6",0.266666666666667,1.19354960409813,4,20,6.6
"Semai","colour","colour.10GY 2/4",0.266666666666667,1.19354960409813,4,20,3.1
"Semai","colour","colour.10GY 4/8",0.466666666666667,0.673011667009257,2,24,4.6
"Semai","colour","colour.10GY 6/12",0.533333333333333,0.610864302054894,2,25,5.1
"Semai","colour","colour.10GY 8/8",0.644444444444444,0.500402423538188,2,26,5.1
"Semai","colour","colour.10P 2/6",0.305555555555556,1.14905969697062,4,21,5.88888888888889
"Semai","colour","colour.10P 4/12",0.466666666666667,0.940447988655326,4,23,6.3
"Semai","colour","colour.10P 6/10",0.0888888888888889,1.74806734854609,6,16,6.2
"Semai","colour","colour.10P 8/6",0.311111111111111,1.02965301406457,3,22,11
"Semai","colour","colour.10PB 2/10",0.266666666666667,1.22060726455302,4,21,5.5
"Semai","colour","colour.10PB 4/12",0.111111111111111,1.69574253416963,6,17,5.1
"Semai","colour","colour.10PB 6/10",0.2,1.41848366194566,5,19,5.6
"Semai","colour","colour.10PB 8/4",0.0666666666666667,1.88669678465808,7,15,6.7
"Semai","colour","colour.10R 2/6",0.0666666666666667,1.88669678465808,7,15,5.6
"Semai","colour","colour.10R 4/12",0.416666666666667,1.00271826451752,4,22,7.55555555555556
"Semai","colour","colour.10R 6/14",0.466666666666667,0.940447988655326,4,23,6.1
"Semai","colour","colour.10R 8/6",0.222222222222222,1.497866136777,6,19,8.5
"Semai","colour","colour.10RP 2/8",0.194444444444444,1.42706104338072,5,19,6.33333333333333
"Semai","colour","colour.10RP 4/14",0.622222222222222,0.639031859650177,3,25,3.4
"Semai","colour","colour.10RP 6/12",0.355555555555556,0.943348392329039,3,22,5.1
"Semai","colour","colour.10RP 8/6",0.111111111111111,1.67698777432242,6,17,5.66666666666667
"Semai","colour","colour.10Y 2/2",0.8,0.325082973391448,2,27,4
"Semai","colour","colour.10Y 4/6",0.244444444444444,1.35923670066501,5,20,4.7
"Semai","colour","colour.10Y 6/10",0.321428571428571,0.974314752869349,3,21,5.875
"Semai","colour","colour.10Y 8/12",0.488888888888889,0.801818552543337,3,24,4
"Semai","colour","colour.10YR 2/2",0.288888888888889,1.16828245017656,4,21,7.5
"Semai","colour","colour.10YR 4/8",0.0888888888888889,1.83437197028162,7,16,8.9
"Semai","colour","colour.10YR 6/12",0.392857142857143,0.900256051268537,3,22,8.375
"Semai","colour","colour.10YR 8/14",0.622222222222222,0.639031859650177,3,25,4.1
"Semai","colour","colour.5B 2/6",0.25,1.21488965394912,4,20,6
"Semai","colour","colour.5B 4/10",0.428571428571429,0.693147180559945,2,22,4
"Semai","colour","colour.5B 6/10",0.444444444444444,0.693147180559945,2,23,2.8
"Semai","colour","colour.5B 8/4",0.355555555555556,1.08889997534522,4,22,4.3
"Semai","colour","colour.5BG 2/6",0.622222222222222,0.639031859650177,3,25,5.6
"Semai","colour","colour.5BG 4/8",0.4,0.89794572485678,3,23,4.2
"Semai","colour","colour.5BG 6/10",0.377777777777778,0.950270539233235,3,23,4
"Semai","colour","colour.5BG 8/4",0.266666666666667,1.22060726455302,4,21,7
"Semai","colour","colour.5G 2/6",0.355555555555556,1.08889997534522,4,22,3.8
"Semai","colour","colour.5G 4/10",0.644444444444444,0.500402423538188,2,26,4.8
"Semai","colour","colour.5G 6/10",0.611111111111111,0.529706199057654,2,25,5.22222222222222
"Semai","colour","colour.5G 8/6",0.644444444444444,0.500402423538188,2,26,3
"Semai","colour","colour.5GY 2/2",0.155555555555556,1.50478828368119,5,18,5.9
"Semai","colour","colour.5GY 4/8",0.355555555555556,1.08889997534522,4,22,7.2
"Semai","colour","colour.5GY 6/10",0.644444444444444,0.500402423538188,2,26,6.5
"Semai","colour","colour.5GY 8/10",0.266666666666667,1.19354960409813,4,20,7.4
"Semai","colour","colour.5P 2/8",0.111111111111111,1.67698777432242,6,17,4.33333333333333
"Semai","colour","colour.5P 4/12",0.244444444444444,1.35923670066501,5,20,4.7
"Semai","colour","colour.5P 6/8",0.0888888888888889,1.83437197028162,7,16,5.4
"Semai","colour","colour.5P 8/4",0.0888888888888889,1.74806734854609,6,16,7.2
"Semai","colour","colour.5PB 2/8",0.222222222222222,1.27985422583367,4,20,6.6
"Semai","colour","colour.5PB 4/12",0.444444444444444,0.693147180559945,2,23,3.6
"Semai","colour","colour.5PB 6/10",0.4,0.89794572485678,3,23,6.4
"Semai","colour","colour.5PB 8/6",0.25,1.21488965394912,4,20,4.55555555555556
"Semai","colour","colour.5R 2/8",0.0888888888888889,1.83437197028162,7,16,5.7
"Semai","colour","colour.5R 4/14",0.466666666666667,0.940447988655326,4,23,4
"Semai","colour","colour.5R 6/12",0.377777777777778,0.950270539233235,3,23,4.3
"Semai","colour","colour.5R 8/6",0.111111111111111,1.67698777432242,6,17,6.77777777777778
"Semai","colour","colour.5RP 2/8",0.194444444444444,1.42706104338072,5,19,7
"Semai","colour","colour.5RP 4/12",0.138888888888889,1.52295506753132,5,18,6.22222222222222
"Semai","colour","colour.5RP 6/12",0.288888888888889,1.16828245017656,4,21,9.3
"Semai","colour","colour.5RP 8/6",0.194444444444444,1.42706104338072,5,19,6.44444444444444
"Semai","colour","colour.5Y 2/2",0.75,0.376770161256437,2,25,5.25
"Semai","colour","colour.5Y 4/6",0.0277777777777778,2.04319187054512,8,14,6.55555555555556
"Semai","colour","colour.5Y 6/10",0.178571428571429,1.32088834314932,4,19,4.5
"Semai","colour","colour.5Y 8/14",0.466666666666667,0.940447988655326,4,23,2.4
"Semai","colour","colour.5YR 2/4",0.0666666666666667,1.88669678465808,7,15,10
"Semai","colour","colour.5YR 4/8",0.222222222222222,1.497866136777,6,19,7.2
"Semai","colour","colour.5YR 6/14",0.488888888888889,0.801818552543337,3,24,4.3
"Semai","colour","colour.5YR 8/8",0.277777777777778,1.30309240376172,5,20,7.77777777777778
"Semai","shape","shape.2 circles",1,0,1,25,1.5
"Semai","shape","shape.2 cubes",0.305555555555556,1.14905969697062,4,21,4.55555555555556
"Semai","shape","shape.2 spheres",0.777777777777778,0.348832095843032,2,26,1.66666666666667
"Semai","shape","shape.2 triangles",0.357142857142857,1.07354284640852,4,21,6
"Semai","shape","shape.3 cones",0.0357142857142857,1.90615474653985,7,15,3
"Semai","shape","shape.3 elipses",0.166666666666667,1.58109375017182,6,18,6.55555555555556
"Semai","shape","shape.3 squares",0.464285714285714,0.661563238157982,2,23,2.875
"Semai","shape","shape.circle",1,0,1,25,2.16666666666667
"Semai","shape","shape.cone",0.0833333333333333,1.83102048111352,7,16,8.11111111111111
"Semai","shape","shape.cube",0.523809523809524,0.598269588585257,2,23,3.57142857142857
"Semai","shape","shape.cylinder",0.1,1.33217904021012,4,18,7.6
"Semai","shape","shape.elipse",0.0833333333333333,1.73512645696292,6,16,4.44444444444444
"Semai","shape","shape.elipsoid",0.194444444444444,1.42706104338072,5,19,2.88888888888889
"Semai","shape","shape.flower",0.1,1.33217904021012,4,18,6.2
"Semai","shape","shape.rectangle",0.5,0.562335144618808,2,21,4.75
"Semai","shape","shape.rectangle 3D",1,0,1,23,6.25
"Semai","shape","shape.sphere",0.75,0.376770161256437,2,25,2.5
"Semai","shape","shape.square",0.523809523809524,0.598269588585257,2,23,3.42857142857143
"Semai","shape","shape.star",0.214285714285714,1.25548232517875,4,19,4
"Semai","shape","shape.triangle",0.285714285714286,1.15374194270109,4,20,2.42857142857143
"Semai","smell","smell.banana",0.0545454545454545,2.09827373952525,9,14,7.72727272727273
"Semai","smell","smell.chocolate",0.0909090909090909,1.84622021932163,7,16,7.81818181818182
"Semai","smell","smell.cinnamon",0.2,1.54030582522652,6,19,6.81818181818182
"Semai","smell","smell.gasoline",0.0444444444444444,2.02532622077007,8,14,8.3
"Semai","smell","smell.lemon",0.0363636363636364,2.14584175259475,9,13,7.90909090909091
"Semai","smell","smell.onion",0.0363636363636364,2.14584175259475,9,13,8.81818181818182
"Semai","smell","smell.paint thinner",0.155555555555556,1.6094379124341,6,18,8.8
"Semai","smell","smell.pineapple",0,2.39789527279837,11,10,10.9090909090909
"Semai","smell","smell.rose",0.0545454545454545,2.01981499249295,8,14,9.81818181818182
"Semai","smell","smell.smoke",0,2.19722457733622,9,12,11.3333333333333
"Semai","smell","smell.soap",0.0727272727272727,1.97224697942344,8,15,5.36363636363636
"Semai","smell","smell.turpentine",0.0727272727272727,1.97224697942344,8,15,7.54545454545455
"Semai","sound","sound.sound.loud-down.3a",0.392857142857143,0.900256051268537,3,22,4.25
"Semai","sound","sound.sound.loud-down.3b",0.357142857142857,1.07354284640852,4,21,4.75
"Semai","sound","sound.sound.loud-down.6a",0.142857142857143,1.47507631105469,5,18,4.85714285714286
"Semai","sound","sound.sound.loud-down.6b",0.214285714285714,1.38629436111989,5,19,4.625
"Semai","sound","sound.sound.loud-up.10a",0.357142857142857,1.07354284640852,4,21,4.75
"Semai","sound","sound.sound.loud-up.10b",0.285714285714286,1.15374194270109,4,20,2.57142857142857
"Semai","sound","sound.sound.loud-up.1a",0.666666666666667,0.450561208866305,2,23,3.5
"Semai","sound","sound.sound.loud-up.1b",0.714285714285714,0.410116318288409,2,24,4.71428571428571
"Semai","sound","sound.sound.pitch-down.5a",0.214285714285714,1.38629436111989,5,19,4.125
"Semai","sound","sound.sound.pitch-down.5b",0.476190476190476,0.796311640173813,3,22,3.42857142857143
"Semai","sound","sound.sound.pitch-down.8a",0.476190476190476,0.796311640173813,3,22,6.42857142857143
"Semai","sound","sound.sound.pitch-down.8b",0.3,0.950270539233235,3,20,4.2
"Semai","sound","sound.sound.pitch-up.2a",0.142857142857143,1.49417513828931,5,18,3.875
"Semai","sound","sound.sound.pitch-up.2b",0.25,1.2130075659799,4,20,5.25
"Semai","sound","sound.sound.pitch-up.9a",0.75,0.376770161256437,2,25,2.75
"Semai","sound","sound.sound.pitch-up.9b",0.285714285714286,1.15374194270109,4,20,3.42857142857143
"Semai","sound","sound.sound.tempo.4a",0.0666666666666667,1.56071040904141,5,17,9.16666666666667
"Semai","sound","sound.sound.tempo.4b",0.0357142857142857,1.90615474653985,7,15,6.5
"Semai","sound","sound.sound.tempo.7a",0.107142857142857,1.66746193342929,6,17,5.125
"Semai","sound","sound.sound.tempo.7b",0.0714285714285714,1.73286795139986,6,16,6.125
"Semai","touch","touch.beads",0.0303030303030303,2.25385758960135,10,12,5.16666666666667
"Semai","touch","touch.cork",0.0454545454545455,2.13833305950803,9,13,8.41666666666667
"Semai","touch","touch.curved ridges (wide spacing)",0.0303030303030303,2.25385758960135,10,12,6.08333333333333
"Semai","touch","touch.feather",0.121212121212121,1.7045514452673,6,17,6.25
"Semai","touch","touch.felt",0.242424242424242,1.35220939923383,5,20,3.33333333333333
"Semai","touch","touch.fur (synthetic)",0.196969696969697,1.44518587894808,5,19,4.91666666666667
"Semai","touch","touch.jagged (fabric)",0.181818181818182,1.56071040904141,6,18,6
"Semai","touch","touch.plastic (sheet)",0.833333333333333,0.286835983056161,2,29,4.83333333333333
"Semai","touch","touch.rubber (yoga mat)",0.545454545454545,0.836988216785836,4,25,3.33333333333333
"Semai","touch","touch.straight ridges (small spacing)",0.0363636363636364,2.14584175259475,9,13,7.54545454545455
"Siwu","colour","colour.10B 2/6",0.142857142857143,1.49417513828931,5,18,1.5
"Siwu","colour","colour.10B 4/10",0.2,1.242453324894,4,19,2
"Siwu","colour","colour.10B 6/10",0.166666666666667,1.03972077083992,3,19,1.5
"Siwu","colour","colour.10B 8/6",0.142857142857143,1.47507631105469,5,18,2.57142857142857
"Siwu","colour","colour.10BG 2/6",0.0666666666666667,1.56071040904141,5,17,1.5
"Siwu","colour","colour.10BG 4/6",0.571428571428571,0.562335144618808,2,24,2.625
"Siwu","colour","colour.10BG 6/8",0.535714285714286,0.735621939758795,3,23,1.75
"Siwu","colour","colour.10BG 8/4",0.444444444444444,0.848685557726417,3,23,1.88888888888889
"Siwu","colour","colour.10G 2/6",0.244444444444444,1.35923670066501,5,20,1.5
"Siwu","colour","colour.10G 4/10",1,0,1,29,1.5
"Siwu","colour","colour.10G 6/10",1,0,1,29,1.7
"Siwu","colour","colour.10G 8/6",0.8,0.325082973391448,2,27,2
"Siwu","colour","colour.10GY 2/4",0.166666666666667,1.46481638489081,5,18,1.11111111111111
"Siwu","colour","colour.10GY 4/8",1,0,1,29,1.4
"Siwu","colour","colour.10GY 6/12",0.8,0.325082973391448,2,27,1.5
"Siwu","colour","colour.10GY 8/8",1,0,1,29,1.6
"Siwu","colour","colour.10P 2/6",0.0666666666666667,1.56071040904141,5,17,1.66666666666667
"Siwu","colour","colour.10P 4/12",0.166666666666667,1.58109375017182,6,18,2.88888888888889
"Siwu","colour","colour.10P 6/10",0.214285714285714,1.38629436111989,5,19,1.625
"Siwu","colour","colour.10P 8/6",0.277777777777778,1.30309240376172,5,20,1.77777777777778
"Siwu","colour","colour.10PB 2/10",0.133333333333333,1.32966134885476,4,18,1.16666666666667
"Siwu","colour","colour.10PB 4/12",0.0666666666666667,1.56071040904141,5,17,2.83333333333333
"Siwu","colour","colour.10PB 6/10",0.0476190476190476,1.74786809746676,6,16,1.57142857142857
"Siwu","colour","colour.10PB 8/4",0.777777777777778,0.348832095843032,2,26,1.88888888888889
"Siwu","colour","colour.10R 2/6",0.0666666666666667,1.88669678465808,7,15,2.3
"Siwu","colour","colour.10R 4/12",0.622222222222222,0.639031859650177,3,25,1.7
"Siwu","colour","colour.10R 6/14",0.622222222222222,0.639031859650177,3,25,1.7
"Siwu","colour","colour.10R 8/6",0.285714285714286,1.15374194270109,4,20,1.57142857142857
"Siwu","colour","colour.10RP 2/8",0.285714285714286,1.15374194270109,4,20,1.71428571428571
"Siwu","colour","colour.10RP 4/14",0.8,0.325082973391448,2,27,1.6
"Siwu","colour","colour.10RP 6/12",1,0,1,29,1.9
"Siwu","colour","colour.10RP 8/6",0.4,0.867563228481461,3,21,2.16666666666667
"Siwu","colour","colour.10Y 2/2",0.355555555555556,1.08889997534522,4,22,2.1
"Siwu","colour","colour.10Y 4/6",0.622222222222222,0.639031859650177,3,25,2.3
"Siwu","colour","colour.10Y 6/10",0.194444444444444,1.42706104338072,5,19,1.88888888888889
"Siwu","colour","colour.10Y 8/12",0.107142857142857,1.55958115625988,5,17,2.375
"Siwu","colour","colour.10YR 2/2",0.0555555555555556,1.88915916375402,7,15,1.33333333333333
"Siwu","colour","colour.10YR 4/8",0.0555555555555556,1.88915916375402,7,15,1.88888888888889
"Siwu","colour","colour.10YR 6/12",0.277777777777778,1.30309240376172,5,20,2
"Siwu","colour","colour.10YR 8/14",0.133333333333333,1.74806734854609,7,17,1.4
"Siwu","colour","colour.5B 2/6",0.277777777777778,1.06085694715802,3,21,2.22222222222222
"Siwu","colour","colour.5B 4/10",0.142857142857143,1.47507631105469,5,18,1.57142857142857
"Siwu","colour","colour.5B 6/10",0.178571428571429,1.32088834314932,4,19,2.375
"Siwu","colour","colour.5B 8/4",0.357142857142857,1.07354284640852,4,21,2.5
"Siwu","colour","colour.5BG 2/6",0.416666666666667,1.00271826451752,4,22,1.33333333333333
"Siwu","colour","colour.5BG 4/8",1,0,1,29,1.4
"Siwu","colour","colour.5BG 6/10",1,0,1,29,1.5
"Siwu","colour","colour.5BG 8/4",0.583333333333333,0.683738905848754,3,24,3.11111111111111
"Siwu","colour","colour.5G 2/6",0.357142857142857,1.07354284640852,4,21,1.625
"Siwu","colour","colour.5G 4/10",1,0,1,29,1.5
"Siwu","colour","colour.5G 6/10",1,0,1,29,1.6
"Siwu","colour","colour.5G 8/6",1,0,1,29,1.7
"Siwu","colour","colour.5GY 2/2",0.244444444444444,1.35923670066501,5,20,2.6
"Siwu","colour","colour.5GY 4/8",0.8,0.325082973391448,2,27,2.7
"Siwu","colour","colour.5GY 6/10",1,0,1,28,2
"Siwu","colour","colour.5GY 8/10",0.277777777777778,1.06085694715802,3,21,1.88888888888889
"Siwu","colour","colour.5P 2/8",0.142857142857143,1.47507631105469,5,18,3.42857142857143
"Siwu","colour","colour.5P 4/12",0.0476190476190476,1.74786809746676,6,16,2.42857142857143
"Siwu","colour","colour.5P 6/8",0,1.94591014905531,7,14,1.42857142857143
"Siwu","colour","colour.5P 8/4",0.0833333333333333,1.83102048111352,7,16,2
"Siwu","colour","colour.5PB 2/8",0.142857142857143,1.49417513828931,5,18,1.125
"Siwu","colour","colour.5PB 4/12",0.214285714285714,1.38629436111989,5,19,1.75
"Siwu","colour","colour.5PB 6/10",0.1,1.33217904021012,4,18,1.2
"Siwu","colour","colour.5PB 8/6",0.142857142857143,1.47507631105469,5,18,2.85714285714286
"Siwu","colour","colour.5R 2/8",0.0555555555555556,1.88915916375402,7,15,1.66666666666667
"Siwu","colour","colour.5R 4/14",1,0,1,29,1.8
"Siwu","colour","colour.5R 6/12",0.8,0.325082973391448,2,27,1.5
"Siwu","colour","colour.5R 8/6",0.166666666666667,1.58109375017182,6,18,2.11111111111111
"Siwu","colour","colour.5RP 2/8",0.0666666666666667,1.56071040904141,5,17,1.83333333333333
"Siwu","colour","colour.5RP 4/12",0.583333333333333,0.683738905848754,3,24,1.88888888888889
"Siwu","colour","colour.5RP 6/12",0.622222222222222,0.639031859650177,3,25,1.9
"Siwu","colour","colour.5RP 8/6",0.444444444444444,0.848685557726417,3,23,2.33333333333333
"Siwu","colour","colour.5Y 2/2",0.244444444444444,1.35923670066501,5,20,1.9
"Siwu","colour","colour.5Y 4/6",0.0714285714285714,1.73286795139986,6,16,2.375
"Siwu","colour","colour.5Y 6/10",0.0444444444444444,2.02532622077007,8,14,2.3
"Siwu","colour","colour.5Y 8/14",0.305555555555556,1.14905969697062,4,21,1.77777777777778
"Siwu","colour","colour.5YR 2/4",0.155555555555556,1.6094379124341,6,18,2.9
"Siwu","colour","colour.5YR 4/8",0.166666666666667,1.58109375017182,6,18,1.33333333333333
"Siwu","colour","colour.5YR 6/14",0.244444444444444,1.35923670066501,5,20,1.6
"Siwu","colour","colour.5YR 8/8",0.214285714285714,1.38629436111989,5,19,2.25
"Siwu","shape","shape.2 circles",0.818181818181818,0.304636097349238,2,28,3.81818181818182
"Siwu","shape","shape.2 cubes",0.181818181818182,1.66633258532833,7,18,3.45454545454545
"Siwu","shape","shape.2 spheres",0.355555555555556,1.08889997534522,4,22,3.6
"Siwu","shape","shape.2 triangles",0.0444444444444444,2.02532622077007,8,14,3.1
"Siwu","shape","shape.3 cones",0.127272727272727,1.76776147228933,7,17,4.09090909090909
