"Language","domain","Stimulus.code","mean","mean.log","simpson.diversityIndex"
"English","sound","sound.loud-up",35.1617647058824,3.36788007669235,0.316176470588235
"English","sound","sound.pitch-down",28.9411764705882,3.20253382308367,0.485294117647059
"English","sound","sound.pitch-up",30.9411764705882,3.15993960140132,0.485294117647059
"English","sound","sound.tempo",64.0588235294118,3.93096740148495,0.0367647058823529
"English","taste","taste.citric acide monohydrate (sour)",33.9411764705882,3.29837219814848,0.169117647058824
"English","taste","taste.glutamate (umami)",68.0588235294118,3.73902754879125,0.338235294117647
"English","taste","taste.quinine hydrochloride (bitter)",75,3.63712311574438,0.117647058823529
"English","taste","taste.sodium chloride (salt)",32.7647058823529,3.17646374340319,0.426470588235294
"English","taste","taste.sucrose (sweet)",51.2941176470588,3.54839813584175,0.220588235294118
"English","touch","touch.beads",61.0588235294118,3.75980312632944,0.0735294117647059
"English","touch","touch.cork",71.2941176470588,3.87604040919419,0.132352941176471
"English","touch","touch.curved ridges (wide spacing)",90.9411764705882,3.96543689876703,0.0514705882352941
"English","touch","touch.feather",76.4705882352941,3.97663643990769,0.102941176470588
"English","touch","touch.felt",40,3.36318265733876,0.161764705882353
"English","touch","touch.fur (synthetic)",50.9411764705882,3.54816755786875,0.154411764705882
"English","touch","touch.jagged (fabric)",60.8235294117647,3.63604037377734,0.183823529411765
"English","touch","touch.plastic (sheet)",38,3.23952983307801,0.235294117647059
"English","touch","touch.rubber (yoga mat)",50.4117647058824,3.60723666261729,0.154411764705882
"English","touch","touch.straight ridges (small spacing)",73.5882352941177,4.02431122582753,0.0808823529411765
"Farsi","colour","colour.10B 2/6",9,2.2303686256981,0.461538461538462
"Farsi","colour","colour.10B 4/10",6.69230769230769,1.88255022768106,1
"Farsi","colour","colour.10B 6/10",8.46153846153846,1.9852426174297,1
"Farsi","colour","colour.10B 8/6",9.46153846153846,2.18202463903047,1
"Farsi","colour","colour.10BG 2/6",8.38461538461539,2.10607181952602,0.435897435897436
"Farsi","colour","colour.10BG 4/6",5.92307692307692,1.64835619401003,0.384615384615385
"Farsi","colour","colour.10BG 6/8",6.84615384615385,1.87728438470241,0.705128205128205
"Farsi","colour","colour.10BG 8/4",9.07692307692308,2.13673154622702,0.58974358974359
"Farsi","colour","colour.10G 2/6",10.4615384615385,2.34863663647227,0.576923076923077
"Farsi","colour","colour.10G 4/10",5.23076923076923,1.67671309349252,0.846153846153846
"Farsi","colour","colour.10G 6/10",6.25,1.80925296145677,0.590909090909091
"Farsi","colour","colour.10G 8/6",8.61538461538461,2.09901361519811,0.846153846153846
"Farsi","colour","colour.10GY 2/4",10.4615384615385,2.35770718530193,0.41025641025641
"Farsi","colour","colour.10GY 4/8",5.07692307692308,1.66201653681846,0.705128205128205
"Farsi","colour","colour.10GY 6/12",8.92307692307692,2.18157741057929,1
"Farsi","colour","colour.10GY 8/8",8.92307692307692,2.18087651209073,0.58974358974359
"Farsi","colour","colour.10P 2/6",10.7692307692308,2.38596149590615,0.282051282051282
"Farsi","colour","colour.10P 4/12",8.15384615384615,2.12145553071666,0.5
"Farsi","colour","colour.10P 6/10",8.84615384615385,2.19291910694796,0.397435897435897
"Farsi","colour","colour.10P 8/6",10.6153846153846,2.35888774932885,0.846153846153846
"Farsi","colour","colour.10PB 2/10",10,2.23637752148848,0.696969696969697
"Farsi","colour","colour.10PB 4/12",9.84615384615385,2.29855786253923,0.538461538461538
"Farsi","colour","colour.10PB 6/10",11,2.38986227518004,0.681818181818182
"Farsi","colour","colour.10PB 8/4",10.0769230769231,2.12950885144076,0.0897435897435897
"Farsi","colour","colour.10R 2/6",9.30769230769231,2.25574528601402,0.58974358974359
"Farsi","colour","colour.10R 4/12",11.6923076923077,2.42962720601721,0.128205128205128
"Farsi","colour","colour.10R 6/14",9.84615384615385,2.2995346700949,0.58974358974359
"Farsi","colour","colour.10R 8/6",10,2.28606429795807,0.153846153846154
"Farsi","colour","colour.10RP 2/8",8.53846153846154,2.17271320629656,0.217948717948718
"Farsi","colour","colour.10RP 4/14",10.8461538461538,2.36322958830677,0.282051282051282
"Farsi","colour","colour.10RP 6/12",8.69230769230769,2.17528473815151,0.384615384615385
"Farsi","colour","colour.10RP 8/6",9.69230769230769,2.26478858161892,0.705128205128205
"Farsi","colour","colour.10Y 2/2",8.69230769230769,2.14338948880227,0.58974358974359
"Farsi","colour","colour.10Y 4/6",7.76923076923077,1.89693784128344,0.205128205128205
"Farsi","colour","colour.10Y 6/10",7.61538461538461,2.01768264628095,0.166666666666667
"Farsi","colour","colour.10Y 8/12",6.15384615384615,1.7990150241241,0.371794871794872
"Farsi","colour","colour.10YR 2/2",7.92307692307692,2.07238197641642,0.384615384615385
"Farsi","colour","colour.10YR 4/8",10.9166666666667,2.38905658410999,0.454545454545455
"Farsi","colour","colour.10YR 6/12",9.84615384615385,2.23943065609926,0.0897435897435897
"Farsi","colour","colour.10YR 8/14",5.69230769230769,1.73796935632292,0.474358974358974
"Farsi","colour","colour.5B 2/6",9.07692307692308,2.21076902619779,0.141025641025641
"Farsi","colour","colour.5B 4/10",6.15384615384615,1.79041324044429,1
"Farsi","colour","colour.5B 6/10",9.53846153846154,2.19478207899897,1
"Farsi","colour","colour.5B 8/4",9.92307692307692,2.23186713293078,0.717948717948718
"Farsi","colour","colour.5BG 2/6",8.23076923076923,2.08055213993832,0.576923076923077
"Farsi","colour","colour.5BG 4/8",9.61538461538461,2.26860474685295,0.846153846153846
"Farsi","colour","colour.5BG 6/10",6.15384615384615,1.79277574711256,0.846153846153846
"Farsi","colour","colour.5BG 8/4",10.7692307692308,2.29828813630749,0.320512820512821
"Farsi","colour","colour.5G 2/6",8.33333333333333,2.11149701565515,0.545454545454545
"Farsi","colour","colour.5G 4/10",7.46153846153846,1.96649989131878,0.846153846153846
"Farsi","colour","colour.5G 6/10",8.07692307692308,2.0604806101706,0.846153846153846
"Farsi","colour","colour.5G 8/6",9.38461538461539,2.18293053389387,0.58974358974359
"Farsi","colour","colour.5GY 2/2",10,2.29545153287402,0.153846153846154
"Farsi","colour","colour.5GY 4/8",11.6153846153846,2.41496152190333,0.717948717948718
"Farsi","colour","colour.5GY 6/10",6.53846153846154,1.85025377802258,1
"Farsi","colour","colour.5GY 8/10",8.53846153846154,2.10517753019683,0.474358974358974
"Farsi","colour","colour.5P 2/8",11.3846153846154,2.44254934796223,0.461538461538462
"Farsi","colour","colour.5P 4/12",6.92307692307692,2.00389526333914,0.846153846153846
"Farsi","colour","colour.5P 6/8",7.76923076923077,2.08147366681153,0.705128205128205
"Farsi","colour","colour.5P 8/4",11.6153846153846,2.25253137822646,0.205128205128205
"Farsi","colour","colour.5PB 2/8",8.23076923076923,2.1188997593628,0.487179487179487
"Farsi","colour","colour.5PB 4/12",7.23076923076923,1.9371249222807,1
"Farsi","colour","colour.5PB 6/10",7.76923076923077,2.00929950986477,1
"Farsi","colour","colour.5PB 8/6",9.66666666666667,2.23518646466718,1
"Farsi","colour","colour.5R 2/8",9.46153846153846,2.23583860686811,0.230769230769231
"Farsi","colour","colour.5R 4/14",10.3076923076923,2.19708554619858,1
"Farsi","colour","colour.5R 6/12",13.7692307692308,2.59711882484034,0.320512820512821
"Farsi","colour","colour.5R 8/6",10.6923076923077,2.29795786726155,0.358974358974359
"Farsi","colour","colour.5RP 2/8",11.3846153846154,2.4114187536658,0.307692307692308
"Farsi","colour","colour.5RP 4/12",8.76923076923077,2.18629249535463,0.230769230769231
"Farsi","colour","colour.5RP 6/12",12.2307692307692,2.51059811929029,0.846153846153846
"Farsi","colour","colour.5RP 8/6",10.1538461538462,2.31367339049022,1
"Farsi","colour","colour.5Y 2/2",8.76923076923077,2.17807185773722,0.217948717948718
"Farsi","colour","colour.5Y 4/6",8.30769230769231,2.12493330926219,0.153846153846154
"Farsi","colour","colour.5Y 6/10",9.38461538461539,2.21194337198791,0.166666666666667
"Farsi","colour","colour.5Y 8/14",4.46153846153846,1.58128613114899,0.705128205128205
"Farsi","colour","colour.5YR 2/4",10.7692307692308,2.33525457104277,0.58974358974359
"Farsi","colour","colour.5YR 4/8",8.61538461538461,2.19483535546082,0.705128205128205
"Farsi","colour","colour.5YR 6/14",9.38461538461539,2.24844265978382,0.576923076923077
"Farsi","colour","colour.5YR 8/8",8.92307692307692,2.02854187857582,0.371794871794872
"Farsi","shape","shape.2 circles",6.53846153846154,1.9363144630398,0.717948717948718
"Farsi","shape","shape.2 cubes",8.76923076923077,2.17905963739921,0.307692307692308
"Farsi","shape","shape.2 spheres",8.69230769230769,2.15496613122177,0.371794871794872
"Farsi","shape","shape.2 triangles",8.38461538461539,1.97608541035162,0.461538461538462
"Farsi","shape","shape.3 cones",6.46153846153846,1.89375800505665,0.0512820512820513
"Farsi","shape","shape.3 elipses",5.61538461538461,1.79450605862118,0.58974358974359
"Farsi","shape","shape.3 squares",6.23076923076923,1.90099368626351,0.846153846153846
"Farsi","shape","shape.circle",6.30769230769231,1.89702018428857,0.615384615384615
"Farsi","shape","shape.cone",8.84615384615385,2.14608372537119,0.0384615384615385
"Farsi","shape","shape.cube",9.15384615384615,2.20157834529968,0.538461538461538
"Farsi","shape","shape.cylinder",8.76923076923077,2.1471756715059,0.230769230769231
"Farsi","shape","shape.elipse",6.76923076923077,1.93386529884293,0.58974358974359
"Farsi","shape","shape.elipsoid",9.5,2.21869390635797,0.166666666666667
"Farsi","shape","shape.flower",8.15384615384615,2.09417195911286,0.0897435897435897
"Farsi","shape","shape.rectangle",7.84615384615385,2.1151359761003,0.705128205128205
"Farsi","shape","shape.rectangle 3D",10.4615384615385,2.3434518328324,0.320512820512821
"Farsi","shape","shape.sphere",7.38461538461539,2.00232084154368,0.384615384615385
"Farsi","shape","shape.square",9,2.06899277216431,0.717948717948718
"Farsi","shape","shape.star",7.23076923076923,2.04078550028236,0.846153846153846
"Farsi","shape","shape.triangle",8.15384615384615,2.10554248650729,0.705128205128205
"Farsi","smell","smell.banana",4.53846153846154,1.35781142099158,0.358974358974359
"Farsi","smell","smell.chocolate",6.30769230769231,1.88512617601949,0.115384615384615
"Farsi","smell","smell.cinnamon",7.38461538461539,2.0403763282264,0.461538461538462
"Farsi","smell","smell.gasoline",5.46153846153846,1.26524921043611,0.0512820512820513
"Farsi","smell","smell.lemon",4.15384615384615,0.91907217537666,0.0128205128205128
"Farsi","smell","smell.onion",5.23076923076923,1.26825888069991,0
"Farsi","smell","smell.paint thinner",5.07692307692308,1.14180913947027,0.0256410256410256
"Farsi","smell","smell.pineapple",5.15384615384615,1.30670467972206,0.0384615384615385
"Farsi","smell","smell.rose",4.23076923076923,1.40121236125758,0.102564102564103
"Farsi","smell","smell.smoke",3.08333333333333,0.59726036163713,0.0151515151515152
"Farsi","smell","smell.soap",6.23076923076923,1.87889437519868,0.269230769230769
"Farsi","smell","smell.turpentine",7.15384615384615,1.96821788921363,0.128205128205128
"Farsi","sound","sound.loud-down",8.77083333333333,2.05865453182008,0.0909090909090909
"Farsi","sound","sound.loud-up",8.5,2.06823731678628,0.153846153846154
"Farsi","sound","sound.pitch-down",9.18367346938776,2.13811401059314,0.0303030303030303
"Farsi","sound","sound.pitch-up",9.02040816326531,2.10283700260939,0.0727272727272727
"Farsi","sound","sound.tempo",12.7291666666667,2.41167753353692,0.0256410256410256
"Farsi","taste","taste.citric acide monohydrate (sour)",5,1.70474809223843,1
"Farsi","taste","taste.glutamate (umami)",8.84615384615385,2.2073131321125,0.397435897435897
"Farsi","taste","taste.quinine hydrochloride (bitter)",5.46153846153846,1.76148647247925,1
"Farsi","taste","taste.sodium chloride (salt)",5.23076923076923,1.7382340977198,1
"Farsi","taste","taste.sucrose (sweet)",6.69230769230769,1.95937670498734,1
"Farsi","touch","touch.beads",23.7692307692308,3.00846347732292,0.0641025641025641
"Farsi","touch","touch.cork",18.4615384615385,2.80656236379721,0.0512820512820513
"Farsi","touch","touch.curved ridges (wide spacing)",16.0769230769231,2.68584720846917,0.0256410256410256
"Farsi","touch","touch.feather",17.2307692307692,2.77750026920888,0.0384615384615385
"Farsi","touch","touch.felt",19.3846153846154,2.85979517961305,0.166666666666667
"Farsi","touch","touch.fur (synthetic)",16.7692307692308,2.6852298684627,0.397435897435897
"Farsi","touch","touch.jagged (fabric)",12.5384615384615,2.37288549806744,0.576923076923077
"Farsi","touch","touch.plastic (sheet)",16.4615384615385,2.75393869252178,0.115384615384615
"Farsi","touch","touch.rubber (yoga mat)",15.7692307692308,2.75765434808179,0.282051282051282
"Farsi","touch","touch.straight ridges (small spacing)",18.9230769230769,2.86222690292002,0.0384615384615385
"Kata Kolok","colour","colour.10B 2/6",15.25,2.60904285248164,0.0714285714285714
"Kata Kolok","colour","colour.10B 4/10",22.375,2.83420924629677,0.0357142857142857
"Kata Kolok","colour","colour.10B 6/10",22.25,3.06857972929229,0.0357142857142857
"Kata Kolok","colour","colour.10B 8/6",27.625,3.04099364391915,0
"Kata Kolok","colour","colour.10BG 2/6",22,2.94923015677827,0.0714285714285714
"Kata Kolok","colour","colour.10BG 4/6",26.75,3.03275922455184,0
"Kata Kolok","colour","colour.10BG 6/8",22.875,2.98199838268393,0.0357142857142857
"Kata Kolok","colour","colour.10BG 8/4",17.125,2.8125938333461,0.0714285714285714
"Kata Kolok","colour","colour.10G 2/6",10,2.26951976454808,0.0476190476190476
"Kata Kolok","colour","colour.10G 4/10",17,2.75588859397891,0.214285714285714
"Kata Kolok","colour","colour.10G 6/10",33.4285714285714,3.12880531182666,0
"Kata Kolok","colour","colour.10G 8/6",33.375,3.16518421151424,0
"Kata Kolok","colour","colour.10GY 2/4",18.125,2.80080177798993,0.0357142857142857
"Kata Kolok","colour","colour.10GY 4/8",22.375,2.84422948473523,0.0357142857142857
"Kata Kolok","colour","colour.10GY 6/12",10,2.19898167058265,0.2
"Kata Kolok","colour","colour.10GY 8/8",17.625,2.64015390620551,0
"Kata Kolok","colour","colour.10P 2/6",23.2857142857143,2.83851041301524,0.0952380952380952
"Kata Kolok","colour","colour.10P 4/12",26.25,2.89563706136554,0.214285714285714
"Kata Kolok","colour","colour.10P 6/10",15.875,2.47293168815069,0.357142857142857
"Kata Kolok","colour","colour.10P 8/6",25.5,2.96878693204696,0.0357142857142857
"Kata Kolok","colour","colour.10PB 2/10",20.375,2.90710897916049,0.0357142857142857
"Kata Kolok","colour","colour.10PB 4/12",31.125,3.00064703123358,0.0357142857142857
"Kata Kolok","colour","colour.10PB 6/10",17.5,2.73524198848852,0
"Kata Kolok","colour","colour.10PB 8/4",17.75,2.83027641492307,0.0357142857142857
"Kata Kolok","colour","colour.10R 2/6",10.125,2.30132804759212,0.0714285714285714
"Kata Kolok","colour","colour.10R 4/12",13.375,2.44201173056506,0.357142857142857
"Kata Kolok","colour","colour.10R 6/14",20.625,2.91112794267475,0.0714285714285714
"Kata Kolok","colour","colour.10R 8/6",22.5,2.94552969508878,0.0357142857142857
"Kata Kolok","colour","colour.10RP 2/8",21.5,2.76242178804943,0.0714285714285714
"Kata Kolok","colour","colour.10RP 4/14",5.625,1.76771103603748,0.75
"Kata Kolok","colour","colour.10RP 6/12",14.125,2.47964200989447,0.75
"Kata Kolok","colour","colour.10RP 8/6",17.5,2.79117349164797,0.107142857142857
"Kata Kolok","colour","colour.10Y 2/2",11.375,2.37975611221807,0.214285714285714
"Kata Kolok","colour","colour.10Y 4/6",18.625,2.86949268024752,0
"Kata Kolok","colour","colour.10Y 6/10",20.125,2.82041179487538,0.0357142857142857
"Kata Kolok","colour","colour.10Y 8/12",15.75,2.60821754702483,0.214285714285714
"Kata Kolok","colour","colour.10YR 2/2",25.75,3.03916238078495,0.214285714285714
"Kata Kolok","colour","colour.10YR 4/8",19.875,2.75652459439322,0.0714285714285714
"Kata Kolok","colour","colour.10YR 6/12",29.125,3.13002663066079,0.0357142857142857
"Kata Kolok","colour","colour.10YR 8/14",8.875,2.18578879637848,0.142857142857143
"Kata Kolok","colour","colour.5B 2/6",10.2857142857143,2.27001021188607,0.142857142857143
"Kata Kolok","colour","colour.5B 4/10",15.1428571428571,2.61979261388076,0.0476190476190476
"Kata Kolok","colour","colour.5B 6/10",17.1428571428571,2.85188720844756,0
"Kata Kolok","colour","colour.5B 8/4",20.625,2.90903763811962,0.0357142857142857
"Kata Kolok","colour","colour.5BG 2/6",9.5,2.22442820989182,0.0714285714285714
"Kata Kolok","colour","colour.5BG 4/8",19,2.65484247400641,0.0357142857142857
"Kata Kolok","colour","colour.5BG 6/10",22.75,2.94580431655475,0.0357142857142857
"Kata Kolok","colour","colour.5BG 8/4",18.5,2.86013809938298,0.0357142857142857
"Kata Kolok","colour","colour.5G 2/6",11.4285714285714,2.4050011161648,0.0476190476190476
"Kata Kolok","colour","colour.5G 4/10",20,2.91224375440971,0.0357142857142857
"Kata Kolok","colour","colour.5G 6/10",29.125,3.22011526098545,0.0357142857142857
"Kata Kolok","colour","colour.5G 8/6",16.125,2.67144303837909,0
"Kata Kolok","colour","colour.5GY 2/2",14.875,2.65616375748104,0.214285714285714
"Kata Kolok","colour","colour.5GY 4/8",13.375,2.54039480382255,0.0357142857142857
"Kata Kolok","colour","colour.5GY 6/10",24.75,2.98998015251155,0.0714285714285714
"Kata Kolok","colour","colour.5GY 8/10",31.125,3.31456170447937,0.0357142857142857
"Kata Kolok","colour","colour.5P 2/8",14.625,2.45735515920806,0
"Kata Kolok","colour","colour.5P 4/12",17.25,2.74478369012824,0.107142857142857
"Kata Kolok","colour","colour.5P 6/8",15.5714285714286,2.69770743882052,0.0476190476190476
"Kata Kolok","colour","colour.5P 8/4",15.25,2.64300411858162,0.214285714285714
"Kata Kolok","colour","colour.5PB 2/8",26.375,2.91356669886136,0.0714285714285714
"Kata Kolok","colour","colour.5PB 4/12",11.1666666666667,2.36921002413411,0.2
"Kata Kolok","colour","colour.5PB 6/10",15.625,2.709208836123,0.0357142857142857
"Kata Kolok","colour","colour.5PB 8/6",13.5,2.57803867612122,0.0357142857142857
"Kata Kolok","colour","colour.5R 2/8",14.375,2.55958365407971,0.0714285714285714
"Kata Kolok","colour","colour.5R 4/14",9.625,2.13250743008704,0.535714285714286
"Kata Kolok","colour","colour.5R 6/12",12.125,2.32260860203621,0.535714285714286
"Kata Kolok","colour","colour.5R 8/6",25.125,2.86834652463333,0.0357142857142857
"Kata Kolok","colour","colour.5RP 2/8",20.25,2.97108927742323,0.0357142857142857
"Kata Kolok","colour","colour.5RP 4/12",11.5,2.29080281494195,0.535714285714286
"Kata Kolok","colour","colour.5RP 6/12",19,2.61030980053562,0.142857142857143
"Kata Kolok","colour","colour.5RP 8/6",16.25,2.65268967003839,0.0357142857142857
"Kata Kolok","colour","colour.5Y 2/2",15.5,2.63514401925676,0.107142857142857
"Kata Kolok","colour","colour.5Y 4/6",15.7142857142857,2.55974143483745,0.0476190476190476
"Kata Kolok","colour","colour.5Y 6/10",16.875,2.64198972857778,0.142857142857143
"Kata Kolok","colour","colour.5Y 8/14",17,2.68879951909774,0.107142857142857
"Kata Kolok","colour","colour.5YR 2/4",20.25,2.6535524417281,0.142857142857143
"Kata Kolok","colour","colour.5YR 4/8",14.125,2.49591284214703,0.0357142857142857
"Kata Kolok","colour","colour.5YR 6/14",16.875,2.68741772244823,0.0357142857142857
"Kata Kolok","colour","colour.5YR 8/8",23.75,2.75212096026044,0.0714285714285714
"Kata Kolok","shape","shape.2 circles",23.0769230769231,2.85490875207399,0.0641025641025641
"Kata Kolok","shape","shape.2 cubes",28.4615384615385,3.30719413797961,0.153846153846154
"Kata Kolok","shape","shape.2 spheres",16.3076923076923,2.60856901071858,0.153846153846154
"Kata Kolok","shape","shape.2 triangles",14.1538461538462,2.52345757115839,0.115384615384615
"Kata Kolok","shape","shape.3 cones",25.9230769230769,3.20338197029475,0.0641025641025641
"Kata Kolok","shape","shape.3 elipses",30.2307692307692,3.00687382068886,0.115384615384615
"Kata Kolok","shape","shape.3 squares",36.0769230769231,3.43453044134388,0.230769230769231
"Kata Kolok","shape","shape.circle",24.6153846153846,3.0600858647877,0.269230769230769
"Kata Kolok","shape","shape.cone",20.4166666666667,2.8650362845676,0
"Kata Kolok","shape","shape.cube",25.4615384615385,3.12423253350638,0.166666666666667
"Kata Kolok","shape","shape.cylinder",28.3076923076923,3.05454007017475,0.128205128205128
"Kata Kolok","shape","shape.elipse",15.7692307692308,2.62154300476847,0.141025641025641
"Kata Kolok","shape","shape.elipsoid",9.61538461538461,2.19077046934245,0.115384615384615
"Kata Kolok","shape","shape.flower",21.8461538461538,2.93714284094693,0.128205128205128
"Kata Kolok","shape","shape.rectangle",33.4615384615385,3.32384094501948,0.179487179487179
"Kata Kolok","shape","shape.rectangle 3D",32.7692307692308,3.37527877474649,0.282051282051282
"Kata Kolok","shape","shape.sphere",21.2307692307692,2.63736370049212,0.0512820512820513
"Kata Kolok","shape","shape.square",23.3333333333333,2.95516554172422,0.333333333333333
"Kata Kolok","shape","shape.star",18.1538461538462,2.79134058954375,0.205128205128205
"Kata Kolok","shape","shape.triangle",20.3076923076923,2.94230119366784,0.397435897435897
"Kata Kolok","smell","smell.banana",40.0769230769231,3.45002441177191,0.0384615384615385
"Kata Kolok","smell","smell.chocolate",32.4615384615385,3.25185605222648,0.0256410256410256
"Kata Kolok","smell","smell.cinnamon",31.0769230769231,3.28932101419469,0.128205128205128
"Kata Kolok","smell","smell.gasoline",30.7692307692308,3.24282993423936,0.0128205128205128
"Kata Kolok","smell","smell.lemon",24.1538461538462,2.99555730526043,0
"Kata Kolok","smell","smell.onion",28.6153846153846,3.25793201592997,0.115384615384615
"Kata Kolok","smell","smell.paint thinner",29,3.2177560959162,0.179487179487179
"Kata Kolok","smell","smell.pineapple",32.3333333333333,3.43538945031883,0.272727272727273
"Kata Kolok","smell","smell.rose",25.2307692307692,3.06373944809356,0.0897435897435897
"Kata Kolok","smell","smell.smoke",29.6153846153846,3.17937077581,0.0128205128205128
"Kata Kolok","smell","smell.soap",25.7692307692308,3.17990411641665,0.166666666666667
"Kata Kolok","smell","smell.turpentine",31.5384615384615,3.40761135780124,0.0256410256410256
"Kata Kolok","sound","sound.loud-down",NA,NA,NA
"Kata Kolok","sound","sound.loud-up",NA,NA,NA
"Kata Kolok","sound","sound.pitch-down",NA,NA,NA
"Kata Kolok","sound","sound.pitch-up",NA,NA,NA
"Kata Kolok","sound","sound.tempo",NA,NA,NA
"Kata Kolok","taste","taste.citric acide monohydrate (sour)",39.3076923076923,3.40257413276098,0.230769230769231
"Kata Kolok","taste","taste.glutamate (umami)",15.6153846153846,2.22338745584695,0.846153846153846
"Kata Kolok","taste","taste.quinine hydrochloride (bitter)",27.3846153846154,3.23248549713022,0.102564102564103
"Kata Kolok","taste","taste.sodium chloride (salt)",21.4615384615385,2.94122639682074,0.461538461538462
"Kata Kolok","taste","taste.sucrose (sweet)",29.3076923076923,3.22060464043679,0.128205128205128
"Kata Kolok","touch","touch.beads",49,3.61674848390293,0.0769230769230769
"Kata Kolok","touch","touch.cork",41.8333333333333,3.43532931630646,0.0454545454545455
"Kata Kolok","touch","touch.curved ridges (wide spacing)",32.3076923076923,3.18927919963611,0.0384615384615385
"Kata Kolok","touch","touch.feather",22.3846153846154,2.8452393320295,0.115384615384615
"Kata Kolok","touch","touch.felt",46.2307692307692,3.52594850643588,0.0256410256410256
"Kata Kolok","touch","touch.fur (synthetic)",27.8461538461538,3.04728438919108,0.0256410256410256
"Kata Kolok","touch","touch.jagged (fabric)",29.0769230769231,3.11034077551829,0.0384615384615385
"Kata Kolok","touch","touch.plastic (sheet)",30.6363636363636,3.18849750051998,0.0545454545454545
"Kata Kolok","touch","touch.rubber (yoga mat)",26.0769230769231,3.04560011351271,0.0641025641025641
"Kata Kolok","touch","touch.straight ridges (small spacing)",36.3846153846154,3.20982673903509,0.0512820512820513
"Kilivila","colour","colour.10B 2/6",5.83333333333333,1.78664302852728,0.363636363636364
"Kilivila","colour","colour.10B 4/10",5.58333333333333,1.72452027856381,0.363636363636364
"Kilivila","colour","colour.10B 6/10",8,2.04205584041028,0.227272727272727
"Kilivila","colour","colour.10B 8/6",8.58333333333333,2.13533956716474,0.151515151515152
"Kilivila","colour","colour.10BG 2/6",8.25,2.09817652804283,0.106060606060606
"Kilivila","colour","colour.10BG 4/6",9.41666666666667,2.24875267112614,0.0303030303030303
"Kilivila","colour","colour.10BG 6/8",8.75,2.16283166930808,0.151515151515152
"Kilivila","colour","colour.10BG 8/4",10.25,2.34520707018373,0.0151515151515152
"Kilivila","colour","colour.10G 2/6",7.25,1.97858339891196,0.227272727272727
"Kilivila","colour","colour.10G 4/10",6.25,1.86425375597226,0.560606060606061
"Kilivila","colour","colour.10G 6/10",7.75,2.03229387333879,0.424242424242424
"Kilivila","colour","colour.10G 8/6",8.58333333333333,2.14564595300181,0.227272727272727
"Kilivila","colour","colour.10GY 2/4",8.25,2.1291923879781,0.196969696969697
"Kilivila","colour","colour.10GY 4/8",7.66666666666667,2.02115220089246,0.227272727272727
"Kilivila","colour","colour.10GY 6/12",8.16666666666667,2.08337808618263,0.227272727272727
"Kilivila","colour","colour.10GY 8/8",9.75,2.2768951595046,0.227272727272727
"Kilivila","colour","colour.10P 2/6",8.91666666666667,2.18936744090925,0.0606060606060606
"Kilivila","colour","colour.10P 4/12",7.75,2.04824115627381,0.166666666666667
"Kilivila","colour","colour.10P 6/10",9.66666666666667,2.25578638349653,0.0303030303030303
"Kilivila","colour","colour.10P 8/6",9.75,2.27101413306115,0
"Kilivila","colour","colour.10PB 2/10",8,2.10533940718304,0.136363636363636
"Kilivila","colour","colour.10PB 4/12",7.91666666666667,2.08512593741876,0.106060606060606
"Kilivila","colour","colour.10PB 6/10",10.75,2.40169704588616,0
"Kilivila","colour","colour.10PB 8/4",6.75,1.9586836338055,0.409090909090909
"Kilivila","colour","colour.10R 2/6",7.5,2.00425452028702,0.318181818181818
"Kilivila","colour","colour.10R 4/12",6.83333333333333,1.94087874242778,0.46969696969697
"Kilivila","colour","colour.10R 6/14",7.83333333333333,2.08116708678829,0.333333333333333
"Kilivila","colour","colour.10R 8/6",9.25,2.2318752368297,0.0454545454545455
"Kilivila","colour","colour.10RP 2/8",8.08333333333333,2.11377356567733,0.0606060606060606
"Kilivila","colour","colour.10RP 4/14",5.41666666666667,1.71828753454613,0.409090909090909
"Kilivila","colour","colour.10RP 6/12",7.83333333333333,2.06567787678591,0.151515151515152
"Kilivila","colour","colour.10RP 8/6",9,2.18102715269617,0.0454545454545455
"Kilivila","colour","colour.10Y 2/2",7.5,2.04220095726599,0.272727272727273
"Kilivila","colour","colour.10Y 4/6",10.75,2.39704467509008,0.0454545454545455
"Kilivila","colour","colour.10Y 6/10",9.5,2.25782461618172,0.0909090909090909
"Kilivila","colour","colour.10Y 8/12",6.25,1.89784542653482,0.363636363636364
"Kilivila","colour","colour.10YR 2/2",7.16666666666667,1.99050846921535,0.242424242424242
"Kilivila","colour","colour.10YR 4/8",9.5,2.25541724316428,0.227272727272727
"Kilivila","colour","colour.10YR 6/12",7.66666666666667,2.06546500925697,0.242424242424242
"Kilivila","colour","colour.10YR 8/14",7.08333333333333,1.99230372217386,0.257575757575758
"Kilivila","colour","colour.5B 2/6",8.33333333333333,2.12850002021397,0.0757575757575758
"Kilivila","colour","colour.5B 4/10",7.25,1.96483734784029,0.196969696969697
"Kilivila","colour","colour.5B 6/10",9.16666666666667,2.21228199976837,0.136363636363636
"Kilivila","colour","colour.5B 8/4",11.0833333333333,2.44166146924131,0.0151515151515152
"Kilivila","colour","colour.5BG 2/6",7.41666666666667,2.01798152858933,0.227272727272727
"Kilivila","colour","colour.5BG 4/8",7.58333333333333,2.01854782226712,0.318181818181818
"Kilivila","colour","colour.5BG 6/10",7.41666666666667,1.99232944998363,0.318181818181818
